timestamp,phase,q1,q2,q3,q4,q5,q6,ee_x_act,ee_y_act,ee_z_act,ee_x_des,ee_y_des,ee_z_des,err_x,err_y,err_z
34.4005,FINISHED,-0.2099,-0.1027,-1.8030,1.8294,1.7451,4.8415,0.1100,0.3206,0.4893,0.1000,0.3000,0.5000,-0.010005,-0.020556,0.010719
34.4217,FINISHED,-0.2099,-0.1027,-1.8030,1.8293,1.7451,4.8414,0.1100,0.3206,0.4893,0.1000,0.3000,0.5000,-0.010005,-0.020556,0.010719
34.4427,FINISHED,-0.2099,-0.1027,-1.8030,1.8293,1.7451,4.8413,0.1100,0.3206,0.4893,0.1000,0.3000,0.5000,-0.010006,-0.020556,0.010719
34.4634,FINISHED,-0.2099,-0.1027,-1.8030,1.8292,1.7451,4.8412,0.1100,0.3206,0.4893,0.1000,0.3000,0.5000,-0.010006,-0.020557,0.010718
34.4846,FINISHED,-0.2099,-0.1027,-1.8030,1.8291,1.7451,4.8411,0.1100,0.3206,0.4893,0.1000,0.3000,0.5000,-0.010006,-0.020557,0.010718
34.5057,FINISHED,-0.2099,-0.1027,-1.8031,1.8290,1.7451,4.8411,0.1100,0.3206,0.4893,0.1000,0.3000,0.5000,-0.010006,-0.020557,0.010718
34.5267,FINISHED,-0.2099,-0.1027,-1.8031,1.8289,1.7451,4.8410,0.1100,0.3206,0.4893,0.1000,0.3000,0.5000,-0.010006,-0.020557,0.010718
34.5476,FINISHED,-0.2099,-0.1027,-1.8031,1.8288,1.7451,4.8409,0.1100,0.3206,0.4893,0.1000,0.3000,0.5000,-0.010006,-0.020557,0.010718
34.5688,FINISHED,-0.2099,-0.1027,-1.8031,1.8287,1.7451,4.8408,0.1100,0.3206,0.4893,0.1000,0.3000,0.5000,-0.010006,-0.020557,0.010718
34.5895,FINISHED,-0.2099,-0.1027,-1.8031,1.8286,1.7451,4.8407,0.1100,0.3206,0.4893,0.1000,0.3000,0.5000,-0.010006,-0.020557,0.010717
34.6103,FINISHED,-0.2099,-0.1027,-1.8031,1.8285,1.7451,4.8406,0.1100,0.3206,0.4893,0.1000,0.3000,0.5000,-0.010006,-0.020557,0.010717
34.6317,FINISHED,-0.2099,-0.1027,-1.8031,1.8284,1.7451,4.8405,0.1100,0.3206,0.4893,0.1000,0.3000,0.5000,-0.010006,-0.020557,0.010717
34.6530,FINISHED,-0.2099,-0.1027,-1.8031,1.8284,1.7451,4.8404,0.1100,0.3206,0.4893,0.1000,0.3000,0.5000,-0.010007,-0.020557,0.010717
34.6740,FINISHED,-0.2099,-0.1027,-1.8031,1.8283,1.7451,4.8404,0.1100,0.3206,0.4893,0.1000,0.3000,0.5000,-0.010007,-0.020557,0.010717
34.6950,FINISHED,-0.2099,-0.1027,-1.8031,1.8282,1.7451,4.8403,0.1100,0.3206,0.4893,0.1000,0.3000,0.5000,-0.010007,-0.020557,0.010717
34.7159,FINISHED,-0.2099,-0.1027,-1.8032,1.8281,1.7451,4.8402,0.1100,0.3206,0.4893,0.1000,0.3000,0.5000,-0.010007,-0.020557,0.010716
34.7366,FINISHED,-0.2099,-0.1027,-1.8032,1.8280,1.7451,4.8401,0.1100,0.3206,0.4893,0.1000,0.3000,0.5000,-0.010007,-0.020558,0.010716
34.7580,FINISHED,-0.2099,-0.1027,-1.8032,1.8280,1.7451,4.8400,0.1100,0.3206,0.4893,0.1000,0.3000,0.5000,-0.010007,-0.020558,0.010716
34.7789,FINISHED,-0.2099,-0.1027,-1.8032,1.8279,1.7451,4.8400,0.1100,0.3206,0.4893,0.1000,0.3000,0.5000,-0.010007,-0.020558,0.010716
34.7996,FINISHED,-0.2099,-0.1027,-1.8032,1.8278,1.7451,4.8399,0.1100,0.3206,0.4893,0.1000,0.3000,0.5000,-0.010007,-0.020558,0.010716
34.8203,FINISHED,-0.2099,-0.1027,-1.8032,1.8277,1.7451,4.8398,0.1100,0.3206,0.4893,0.1000,0.3000,0.5000,-0.010007,-0.020558,0.010716
34.8418,FINISHED,-0.2099,-0.1027,-1.8032,1.8277,1.7451,4.8397,0.1100,0.3206,0.4893,0.1000,0.3000,0.5000,-0.010007,-0.020558,0.010715
34.8625,FINISHED,-0.2099,-0.1027,-1.8032,1.8276,1.7451,4.8396,0.1100,0.3206,0.4893,0.1000,0.3000,0.5000,-0.010007,-0.020558,0.010715
34.8834,FINISHED,-0.2099,-0.1027,-1.8032,1.8275,1.7451,4.8396,0.1100,0.3206,0.4893,0.1000,0.3000,0.5000,-0.010007,-0.020558,0.010715
34.9045,FINISHED,-0.2099,-0.1027,-1.8032,1.8274,1.7451,4.8395,0.1100,0.3206,0.4893,0.1000,0.3000,0.5000,-0.010008,-0.020558,0.010715
34.9256,FINISHED,-0.2099,-0.1027,-1.8032,1.8274,1.7451,4.8394,0.1100,0.3206,0.4893,0.1000,0.3000,0.5000,-0.010008,-0.020558,0.010715
34.9465,FINISHED,-0.2099,-0.1027,-1.8033,1.8273,1.7451,4.8394,0.1100,0.3206,0.4893,0.1000,0.3000,0.5000,-0.010008,-0.020558,0.010715
34.9675,FINISHED,-0.2099,-0.1027,-1.8033,1.8272,1.7451,4.8393,0.1100,0.3206,0.4893,0.1000,0.3000,0.5000,-0.010008,-0.020558,0.010715
34.9885,FINISHED,-0.2099,-0.1027,-1.8033,1.8272,1.7451,4.8392,0.1100,0.3206,0.4893,0.1000,0.3000,0.5000,-0.010008,-0.020558,0.010715
35.0092,FINISHED,-0.2099,-0.1027,-1.8033,1.8271,1.7451,4.8392,0.1100,0.3206,0.4893,0.1000,0.3000,0.5000,-0.010008,-0.020559,0.010714
35.0304,FINISHED,-0.2099,-0.1027,-1.8033,1.8270,1.7451,4.8391,0.1100,0.3206,0.4893,0.1000,0.3000,0.5000,-0.010008,-0.020559,0.010714
35.0518,FINISHED,-0.2098,-0.1027,-1.8033,1.8270,1.7451,4.8390,0.1100,0.3206,0.4893,0.1000,0.3000,0.5000,-0.010008,-0.020559,0.010714
35.0732,FINISHED,-0.2098,-0.1027,-1.8033,1.8269,1.7451,4.8390,0.1100,0.3206,0.4893,0.1000,0.3000,0.5000,-0.010008,-0.020559,0.010714
35.0944,FINISHED,-0.2098,-0.1027,-1.8033,1.8268,1.7451,4.8389,0.1100,0.3206,0.4893,0.1000,0.3000,0.5000,-0.010008,-0.020559,0.010714
35.1152,FINISHED,-0.2098,-0.1027,-1.8033,1.8268,1.7451,4.8388,0.1100,0.3206,0.4893,0.1000,0.3000,0.5000,-0.010008,-0.020559,0.010714
35.1366,FINISHED,-0.2098,-0.1027,-1.8033,1.8267,1.7451,4.8388,0.1100,0.3206,0.4893,0.1000,0.3000,0.5000,-0.010008,-0.020559,0.010714
35.1575,FINISHED,-0.2098,-0.1027,-1.8033,1.8266,1.7451,4.8387,0.1100,0.3206,0.4893,0.1000,0.3000,0.5000,-0.010008,-0.020559,0.010714
35.1783,FINISHED,-0.2098,-0.1027,-1.8033,1.8266,1.7451,4.8386,0.1100,0.3206,0.4893,0.1000,0.3000,0.5000,-0.010008,-0.020559,0.010714
35.1988,FINISHED,-0.2098,-0.1027,-1.8033,1.8265,1.7451,4.8386,0.1100,0.3206,0.4893,0.1000,0.3000,0.5000,-0.010008,-0.020559,0.010714
35.2201,FINISHED,-0.2098,-0.1027,-1.8034,1.8265,1.7451,4.8385,0.1100,0.3206,0.4893,0.1000,0.3000,0.5000,-0.010009,-0.020559,0.010714
35.2413,FINISHED,-0.2098,-0.1027,-1.8034,1.8264,1.7451,4.8385,0.1100,0.3206,0.4893,0.1000,0.3000,0.5000,-0.010009,-0.020559,0.010713
35.2623,FINISHED,-0.2098,-0.1027,-1.8034,1.8264,1.7451,4.8384,0.1100,0.3206,0.4893,0.1000,0.3000,0.5000,-0.010009,-0.020559,0.010713
35.2832,FINISHED,-0.2098,-0.1027,-1.8034,1.8263,1.7451,4.8384,0.1100,0.3206,0.4893,0.1000,0.3000,0.5000,-0.010009,-0.020559,0.010713
35.3059,FINISHED,-0.2098,-0.1027,-1.8034,1.8262,1.7451,4.8383,0.1100,0.3206,0.4893,0.1000,0.3000,0.5000,-0.010009,-0.020559,0.010713
35.3274,FINISHED,-0.2098,-0.1027,-1.8034,1.8262,1.7451,4.8382,0.1100,0.3206,0.4893,0.1000,0.3000,0.5000,-0.010009,-0.020560,0.010713
35.3500,FINISHED,-0.2098,-0.1027,-1.8034,1.8261,1.7451,4.8382,0.1100,0.3206,0.4893,0.1000,0.3000,0.5000,-0.010009,-0.020560,0.010713
35.3727,FINISHED,-0.2098,-0.1027,-1.8034,1.8261,1.7451,4.8381,0.1100,0.3206,0.4893,0.1000,0.3000,0.5000,-0.010009,-0.020560,0.010713
35.3941,FINISHED,-0.2098,-0.1027,-1.8034,1.8260,1.7451,4.8381,0.1100,0.3206,0.4893,0.1000,0.3000,0.5000,-0.010009,-0.020560,0.010713
35.4166,FINISHED,-0.2098,-0.1027,-1.8034,1.8260,1.7451,4.8380,0.1100,0.3206,0.4893,0.1000,0.3000,0.5000,-0.010009,-0.020560,0.010713
35.4392,FINISHED,-0.2098,-0.1027,-1.8034,1.8259,1.7451,4.8380,0.1100,0.3206,0.4893,0.1000,0.3000,0.5000,-0.010009,-0.020560,0.010713
35.4601,FINISHED,-0.2098,-0.1027,-1.8034,1.8259,1.7451,4.8379,0.1100,0.3206,0.4893,0.1000,0.3000,0.5000,-0.010009,-0.020560,0.010713
35.4813,FINISHED,-0.2098,-0.1027,-1.8034,1.8258,1.7451,4.8379,0.1100,0.3206,0.4893,0.1000,0.3000,0.5000,-0.010009,-0.020560,0.010713
35.5042,FINISHED,-0.2098,-0.1027,-1.8034,1.8258,1.7451,4.8378,0.1100,0.3206,0.4893,0.1000,0.3000,0.5000,-0.010009,-0.020560,0.010713
35.5270,FINISHED,-0.2098,-0.1027,-1.8034,1.8257,1.7451,4.8378,0.1100,0.3206,0.4893,0.1000,0.3000,0.5000,-0.010009,-0.020560,0.010713
35.5482,FINISHED,-0.2098,-0.1027,-1.8034,1.8257,1.7451,4.8377,0.1100,0.3206,0.4893,0.1000,0.3000,0.5000,-0.010009,-0.020560,0.010713
35.5707,FINISHED,-0.2098,-0.1027,-1.8035,1.8256,1.7451,4.8377,0.1100,0.3206,0.4893,0.1000,0.3000,0.5000,-0.010009,-0.020560,0.010712
35.5937,FINISHED,-0.2098,-0.1027,-1.8035,1.8256,1.7451,4.8376,0.1100,0.3206,0.4893,0.1000,0.3000,0.5000,-0.010009,-0.020560,0.010712
35.6151,FINISHED,-0.2098,-0.1027,-1.8035,1.8255,1.7451,4.8376,0.1100,0.3206,0.4893,0.1000,0.3000,0.5000,-0.010009,-0.020560,0.010712
35.6360,FINISHED,-0.2098,-0.1027,-1.8035,1.8255,1.7451,4.8375,0.1100,0.3206,0.4893,0.1000,0.3000,0.5000,-0.010009,-0.020560,0.010712
35.6569,FINISHED,-0.2098,-0.1027,-1.8035,1.8255,1.7451,4.8375,0.1100,0.3206,0.4893,0.1000,0.3000,0.5000,-0.010010,-0.020560,0.010712
35.6773,FINISHED,-0.2098,-0.1027,-1.8035,1.8254,1.7451,4.8375,0.1100,0.3206,0.4893,0.1000,0.3000,0.5000,-0.010010,-0.020560,0.010712
35.6977,FINISHED,-0.2098,-0.1027,-1.8035,1.8254,1.7451,4.8374,0.1100,0.3206,0.4893,0.1000,0.3000,0.5000,-0.010010,-0.020561,0.010712
35.7177,FINISHED,-0.2098,-0.1027,-1.8035,1.8253,1.7451,4.8374,0.1100,0.3206,0.4893,0.1000,0.3000,0.5000,-0.010010,-0.020561,0.010712
35.7381,FINISHED,-0.2098,-0.1027,-1.8035,1.8253,1.7451,4.8373,0.1100,0.3206,0.4893,0.1000,0.3000,0.5000,-0.010010,-0.020561,0.010712
35.7588,FINISHED,-0.2098,-0.1027,-1.8035,1.8252,1.7451,4.8373,0.1100,0.3206,0.4893,0.1000,0.3000,0.5000,-0.010010,-0.020561,0.010712
35.7792,FINISHED,-0.2098,-0.1027,-1.8035,1.8252,1.7451,4.8372,0.1100,0.3206,0.4893,0.1000,0.3000,0.5000,-0.010010,-0.020561,0.010712
35.7997,FINISHED,-0.2098,-0.1027,-1.8035,1.8252,1.7451,4.8372,0.1100,0.3206,0.4893,0.1000,0.3000,0.5000,-0.010010,-0.020561,0.010712
35.8200,FINISHED,-0.2098,-0.1027,-1.8035,1.8251,1.7451,4.8372,0.1100,0.3206,0.4893,0.1000,0.3000,0.5000,-0.010010,-0.020561,0.010712
35.8405,FINISHED,-0.2098,-0.1027,-1.8035,1.8251,1.7451,4.8371,0.1100,0.3206,0.4893,0.1000,0.3000,0.5000,-0.010010,-0.020561,0.010712
35.8607,FINISHED,-0.2098,-0.1027,-1.8035,1.8250,1.7451,4.8371,0.1100,0.3206,0.4893,0.1000,0.3000,0.5000,-0.010010,-0.020561,0.010712
35.8810,FINISHED,-0.2098,-0.1027,-1.8035,1.8250,1.7451,4.8370,0.1100,0.3206,0.4893,0.1000,0.3000,0.5000,-0.010010,-0.020561,0.010712
35.9011,FINISHED,-0.2098,-0.1027,-1.8035,1.8250,1.7451,4.8370,0.1100,0.3206,0.4893,0.1000,0.3000,0.5000,-0.010010,-0.020561,0.010712
35.9216,FINISHED,-0.2098,-0.1027,-1.8035,1.8249,1.7451,4.8370,0.1100,0.3206,0.4893,0.1000,0.3000,0.5000,-0.010010,-0.020561,0.010712
35.9416,FINISHED,-0.2098,-0.1027,-1.8035,1.8249,1.7451,4.8369,0.1100,0.3206,0.4893,0.1000,0.3000,0.5000,-0.010010,-0.020561,0.010712
35.9615,FINISHED,-0.2098,-0.1027,-1.8035,1.8248,1.7451,4.8369,0.1100,0.3206,0.4893,0.1000,0.3000,0.5000,-0.010010,-0.020561,0.010712
35.9820,FINISHED,-0.2098,-0.1027,-1.8036,1.8248,1.7451,4.8368,0.1100,0.3206,0.4893,0.1000,0.3000,0.5000,-0.010010,-0.020561,0.010712
36.0037,FINISHED,-0.2098,-0.1027,-1.8036,1.8248,1.7451,4.8368,0.1100,0.3206,0.4893,0.1000,0.3000,0.5000,-0.010010,-0.020561,0.010712
36.0247,FINISHED,-0.2098,-0.1027,-1.8036,1.8247,1.7451,4.8368,0.1100,0.3206,0.4893,0.1000,0.3000,0.5000,-0.010010,-0.020561,0.010712
36.0454,FINISHED,-0.2098,-0.1027,-1.8036,1.8247,1.7451,4.8367,0.1100,0.3206,0.4893,0.1000,0.3000,0.5000,-0.010010,-0.020561,0.010712
36.0662,FINISHED,-0.2098,-0.1027,-1.8036,1.8247,1.7451,4.8367,0.1100,0.3206,0.4893,0.1000,0.3000,0.5000,-0.010010,-0.020561,0.010712
36.0867,FINISHED,-0.2098,-0.1027,-1.8036,1.8246,1.7451,4.8367,0.1100,0.3206,0.4893,0.1000,0.3000,0.5000,-0.010010,-0.020562,0.010712
36.1074,FINISHED,-0.2098,-0.1027,-1.8036,1.8246,1.7451,4.8366,0.1100,0.3206,0.4893,0.1000,0.3000,0.5000,-0.010010,-0.020562,0.010712
36.1282,FINISHED,-0.2098,-0.1027,-1.8036,1.8246,1.7451,4.8366,0.1100,0.3206,0.4893,0.1000,0.3000,0.5000,-0.010010,-0.020562,0.010712
36.1493,FINISHED,-0.2098,-0.1027,-1.8036,1.8245,1.7451,4.8366,0.1100,0.3206,0.4893,0.1000,0.3000,0.5000,-0.010010,-0.020562,0.010712
36.1699,FINISHED,-0.2098,-0.1027,-1.8036,1.8245,1.7451,4.8365,0.1100,0.3206,0.4893,0.1000,0.3000,0.5000,-0.010010,-0.020562,0.010712
36.1902,FINISHED,-0.2098,-0.1027,-1.8036,1.8245,1.7451,4.8365,0.1100,0.3206,0.4893,0.1000,0.3000,0.5000,-0.010010,-0.020562,0.010712
36.2109,FINISHED,-0.2098,-0.1027,-1.8036,1.8244,1.7451,4.8365,0.1100,0.3206,0.4893,0.1000,0.3000,0.5000,-0.010010,-0.020562,0.010712
36.2313,FINISHED,-0.2098,-0.1027,-1.8036,1.8244,1.7451,4.8364,0.1100,0.3206,0.4893,0.1000,0.3000,0.5000,-0.010010,-0.020562,0.010712
36.2520,FINISHED,-0.2098,-0.1027,-1.8036,1.8244,1.7451,4.8364,0.1100,0.3206,0.4893,0.1000,0.3000,0.5000,-0.010010,-0.020562,0.010712
36.2723,FINISHED,-0.2098,-0.1027,-1.8036,1.8243,1.7451,4.8364,0.1100,0.3206,0.4893,0.1000,0.3000,0.5000,-0.010010,-0.020562,0.010712
36.2925,FINISHED,-0.2098,-0.1027,-1.8036,1.8243,1.7451,4.8364,0.1100,0.3206,0.4893,0.1000,0.3000,0.5000,-0.010010,-0.020562,0.010712
36.3130,FINISHED,-0.2098,-0.1027,-1.8036,1.8243,1.7451,4.8363,0.1100,0.3206,0.4893,0.1000,0.3000,0.5000,-0.010011,-0.020562,0.010712
36.3334,FINISHED,-0.2098,-0.1027,-1.8036,1.8243,1.7451,4.8363,0.1100,0.3206,0.4893,0.1000,0.3000,0.5000,-0.010011,-0.020562,0.010712
36.3542,FINISHED,-0.2098,-0.1027,-1.8036,1.8242,1.7451,4.8363,0.1100,0.3206,0.4893,0.1000,0.3000,0.5000,-0.010011,-0.020562,0.010712
36.3749,FINISHED,-0.2098,-0.1027,-1.8036,1.8242,1.7451,4.8362,0.1100,0.3206,0.4893,0.1000,0.3000,0.5000,-0.010011,-0.020562,0.010712
36.3956,FINISHED,-0.2098,-0.1027,-1.8036,1.8242,1.7451,4.8362,0.1100,0.3206,0.4893,0.1000,0.3000,0.5000,-0.010011,-0.020562,0.010712
36.4163,FINISHED,-0.2098,-0.1027,-1.8036,1.8241,1.7451,4.8362,0.1100,0.3206,0.4893,0.1000,0.3000,0.5000,-0.010011,-0.020562,0.010712
36.4371,FINISHED,-0.2098,-0.1027,-1.8036,1.8241,1.7451,4.8362,0.1100,0.3206,0.4893,0.1000,0.3000,0.5000,-0.010011,-0.020562,0.010712
36.4577,FINISHED,-0.2098,-0.1027,-1.8036,1.8241,1.7451,4.8361,0.1100,0.3206,0.4893,0.1000,0.3000,0.5000,-0.010011,-0.020562,0.010712
36.4777,FINISHED,-0.2098,-0.1027,-1.8036,1.8241,1.7451,4.8361,0.1100,0.3206,0.4893,0.1000,0.3000,0.5000,-0.010011,-0.020562,0.010712
36.4982,FINISHED,-0.2098,-0.1027,-1.8036,1.8240,1.7451,4.8361,0.1100,0.3206,0.4893,0.1000,0.3000,0.5000,-0.010011,-0.020562,0.010712
36.5191,FINISHED,-0.2098,-0.1027,-1.8036,1.8240,1.7451,4.8360,0.1100,0.3206,0.4893,0.1000,0.3000,0.5000,-0.010011,-0.020563,0.010712
36.5397,FINISHED,-0.2098,-0.1027,-1.8037,1.8240,1.7451,4.8360,0.1100,0.3206,0.4893,0.1000,0.3000,0.5000,-0.010011,-0.020563,0.010712
36.5603,FINISHED,-0.2098,-0.1027,-1.8037,1.8240,1.7451,4.8360,0.1100,0.3206,0.4893,0.1000,0.3000,0.5000,-0.010011,-0.020563,0.010712
36.5812,FINISHED,-0.2098,-0.1027,-1.8037,1.8239,1.7451,4.8360,0.1100,0.3206,0.4893,0.1000,0.3000,0.5000,-0.010011,-0.020563,0.010712
36.6018,FINISHED,-0.2098,-0.1027,-1.8037,1.8239,1.7451,4.8359,0.1100,0.3206,0.4893,0.1000,0.3000,0.5000,-0.010011,-0.020563,0.010712
36.6222,FINISHED,-0.2098,-0.1027,-1.8037,1.8239,1.7451,4.8359,0.1100,0.3206,0.4893,0.1000,0.3000,0.5000,-0.010011,-0.020563,0.010712
36.6428,FINISHED,-0.2098,-0.1027,-1.8037,1.8239,1.7451,4.8359,0.1100,0.3206,0.4893,0.1000,0.3000,0.5000,-0.010011,-0.020563,0.010712
36.6631,FINISHED,-0.2098,-0.1027,-1.8037,1.8238,1.7451,4.8359,0.1100,0.3206,0.4893,0.1000,0.3000,0.5000,-0.010011,-0.020563,0.010712
36.6835,FINISHED,-0.2098,-0.1027,-1.8037,1.8238,1.7451,4.8358,0.1100,0.3206,0.4893,0.1000,0.3000,0.5000,-0.010011,-0.020563,0.010712
36.7041,FINISHED,-0.2098,-0.1027,-1.8037,1.8238,1.7451,4.8358,0.1100,0.3206,0.4893,0.1000,0.3000,0.5000,-0.010011,-0.020563,0.010712
36.7246,FINISHED,-0.2098,-0.1027,-1.8037,1.8238,1.7451,4.8358,0.1100,0.3206,0.4893,0.1000,0.3000,0.5000,-0.010011,-0.020563,0.010712
36.7457,FINISHED,-0.2097,-0.1027,-1.8037,1.8238,1.7451,4.8358,0.1100,0.3206,0.4893,0.1000,0.3000,0.5000,-0.010011,-0.020563,0.010712
36.7669,FINISHED,-0.2097,-0.1027,-1.8037,1.8237,1.7451,4.8358,0.1100,0.3206,0.4893,0.1000,0.3000,0.5000,-0.010011,-0.020563,0.010712
36.7882,FINISHED,-0.2097,-0.1027,-1.8037,1.8237,1.7451,4.8357,0.1100,0.3206,0.4893,0.1000,0.3000,0.5000,-0.010011,-0.020563,0.010712
36.8093,FINISHED,-0.2097,-0.1027,-1.8037,1.8237,1.7451,4.8357,0.1100,0.3206,0.4893,0.1000,0.3000,0.5000,-0.010011,-0.020563,0.010712
36.8304,FINISHED,-0.2097,-0.1027,-1.8037,1.8237,1.7451,4.8357,0.1100,0.3206,0.4893,0.1000,0.3000,0.5000,-0.010011,-0.020563,0.010712
36.8513,FINISHED,-0.2097,-0.1027,-1.8037,1.8236,1.7451,4.8357,0.1100,0.3206,0.4893,0.1000,0.3000,0.5000,-0.010011,-0.020563,0.010712
36.8724,FINISHED,-0.2097,-0.1027,-1.8037,1.8236,1.7451,4.8356,0.1100,0.3206,0.4893,0.1000,0.3000,0.5000,-0.010011,-0.020563,0.010712
36.8939,FINISHED,-0.2097,-0.1027,-1.8037,1.8236,1.7451,4.8356,0.1100,0.3206,0.4893,0.1000,0.3000,0.5000,-0.010011,-0.020563,0.010712
36.9148,FINISHED,-0.2097,-0.1027,-1.8037,1.8236,1.7451,4.8356,0.1100,0.3206,0.4893,0.1000,0.3000,0.5000,-0.010011,-0.020563,0.010712
36.9363,FINISHED,-0.2097,-0.1027,-1.8037,1.8236,1.7451,4.8356,0.1100,0.3206,0.4893,0.1000,0.3000,0.5000,-0.010011,-0.020563,0.010712
36.9573,FINISHED,-0.2097,-0.1027,-1.8037,1.8235,1.7451,4.8356,0.1100,0.3206,0.4893,0.1000,0.3000,0.5000,-0.010011,-0.020563,0.010712
36.9787,FINISHED,-0.2097,-0.1027,-1.8037,1.8235,1.7451,4.8355,0.1100,0.3206,0.4893,0.1000,0.3000,0.5000,-0.010011,-0.020563,0.010712
36.9999,FINISHED,-0.2097,-0.1027,-1.8037,1.8235,1.7451,4.8355,0.1100,0.3206,0.4893,0.1000,0.3000,0.5000,-0.010011,-0.020563,0.010712
37.0214,FINISHED,-0.2097,-0.1027,-1.8037,1.8235,1.7451,4.8355,0.1100,0.3206,0.4893,0.1000,0.3000,0.5000,-0.010011,-0.020564,0.010712
37.0425,FINISHED,-0.2097,-0.1027,-1.8037,1.8235,1.7451,4.8355,0.1100,0.3206,0.4893,0.1000,0.3000,0.5000,-0.010011,-0.020564,0.010712
37.0632,FINISHED,-0.2097,-0.1027,-1.8037,1.8234,1.7451,4.8355,0.1100,0.3206,0.4893,0.1000,0.3000,0.5000,-0.010011,-0.020564,0.010712
37.0842,FINISHED,-0.2097,-0.1027,-1.8037,1.8234,1.7451,4.8355,0.1100,0.3206,0.4893,0.1000,0.3000,0.5000,-0.010011,-0.020564,0.010712
37.1056,FINISHED,-0.2097,-0.1027,-1.8037,1.8234,1.7451,4.8354,0.1100,0.3206,0.4893,0.1000,0.3000,0.5000,-0.010011,-0.020564,0.010712
37.1264,FINISHED,-0.2097,-0.1027,-1.8037,1.8234,1.7451,4.8354,0.1100,0.3206,0.4893,0.1000,0.3000,0.5000,-0.010011,-0.020564,0.010712
37.1473,FINISHED,-0.2097,-0.1027,-1.8037,1.8234,1.7451,4.8354,0.1100,0.3206,0.4893,0.1000,0.3000,0.5000,-0.010011,-0.020564,0.010712
37.1680,FINISHED,-0.2097,-0.1027,-1.8037,1.8234,1.7451,4.8354,0.1100,0.3206,0.4893,0.1000,0.3000,0.5000,-0.010011,-0.020564,0.010712
37.1889,FINISHED,-0.2097,-0.1027,-1.8037,1.8233,1.7451,4.8354,0.1100,0.3206,0.4893,0.1000,0.3000,0.5000,-0.010011,-0.020564,0.010713
37.2095,FINISHED,-0.2097,-0.1027,-1.8037,1.8233,1.7451,4.8353,0.1100,0.3206,0.4893,0.1000,0.3000,0.5000,-0.010011,-0.020564,0.010713
37.2301,FINISHED,-0.2097,-0.1027,-1.8037,1.8233,1.7451,4.8353,0.1100,0.3206,0.4893,0.1000,0.3000,0.5000,-0.010011,-0.020564,0.010713
37.2506,FINISHED,-0.2097,-0.1027,-1.8037,1.8233,1.7451,4.8353,0.1100,0.3206,0.4893,0.1000,0.3000,0.5000,-0.010011,-0.020564,0.010713
37.2715,FINISHED,-0.2097,-0.1027,-1.8037,1.8233,1.7451,4.8353,0.1100,0.3206,0.4893,0.1000,0.3000,0.5000,-0.010011,-0.020564,0.010713
37.2923,FINISHED,-0.2097,-0.1027,-1.8037,1.8233,1.7451,4.8353,0.1100,0.3206,0.4893,0.1000,0.3000,0.5000,-0.010011,-0.020564,0.010713
37.3130,FINISHED,-0.2097,-0.1027,-1.8037,1.8232,1.7451,4.8353,0.1100,0.3206,0.4893,0.1000,0.3000,0.5000,-0.010011,-0.020564,0.010713
37.3340,FINISHED,-0.2097,-0.1027,-1.8037,1.8232,1.7451,4.8352,0.1100,0.3206,0.4893,0.1000,0.3000,0.5000,-0.010011,-0.020564,0.010713
37.3546,FINISHED,-0.2097,-0.1027,-1.8037,1.8232,1.7451,4.8352,0.1100,0.3206,0.4893,0.1000,0.3000,0.5000,-0.010011,-0.020564,0.010713
37.3755,FINISHED,-0.2097,-0.1027,-1.8037,1.8232,1.7451,4.8352,0.1100,0.3206,0.4893,0.1000,0.3000,0.5000,-0.010011,-0.020564,0.010713
37.3965,FINISHED,-0.2097,-0.1027,-1.8038,1.8232,1.7451,4.8352,0.1100,0.3206,0.4893,0.1000,0.3000,0.5000,-0.010011,-0.020564,0.010713
37.4173,FINISHED,-0.2097,-0.1027,-1.8038,1.8232,1.7451,4.8352,0.1100,0.3206,0.4893,0.1000,0.3000,0.5000,-0.010011,-0.020564,0.010713
37.4381,FINISHED,-0.2097,-0.1027,-1.8038,1.8232,1.7451,4.8352,0.1100,0.3206,0.4893,0.1000,0.3000,0.5000,-0.010011,-0.020564,0.010713
37.4592,FINISHED,-0.2097,-0.1027,-1.8038,1.8231,1.7451,4.8352,0.1100,0.3206,0.4893,0.1000,0.3000,0.5000,-0.010011,-0.020564,0.010713
37.4798,FINISHED,-0.2097,-0.1027,-1.8038,1.8231,1.7451,4.8351,0.1100,0.3206,0.4893,0.1000,0.3000,0.5000,-0.010011,-0.020564,0.010713
37.5007,FINISHED,-0.2097,-0.1027,-1.8038,1.8231,1.7451,4.8351,0.1100,0.3206,0.4893,0.1000,0.3000,0.5000,-0.010011,-0.020564,0.010713
37.5212,FINISHED,-0.2097,-0.1027,-1.8038,1.8231,1.7451,4.8351,0.1100,0.3206,0.4893,0.1000,0.3000,0.5000,-0.010011,-0.020564,0.010713
37.5415,FINISHED,-0.2097,-0.1027,-1.8038,1.8231,1.7451,4.8351,0.1100,0.3206,0.4893,0.1000,0.3000,0.5000,-0.010011,-0.020564,0.010713
37.5624,FINISHED,-0.2097,-0.1027,-1.8038,1.8231,1.7451,4.8351,0.1100,0.3206,0.4893,0.1000,0.3000,0.5000,-0.010011,-0.020564,0.010713
