timestamp,positions
1768095270.5255687,"[0.10814226199497821, 0.14779442660971337, 0.7123758151806271, 0.5344711838186929, 0.3220640314721568, 0.2991027212712765]"
1768095270.5327332,"[0.10814226199497821, 0.14776413464374916, 0.7123758151806271, 0.5344711838186929, 0.3220640314721568, 0.2991330226534564]"
1768095270.539612,"[0.108111970029014, 0.14779442660971337, 0.7123455326308786, 0.5344711838186929, 0.3220943140219053, 0.2991330226534564]"
1768095270.546468,"[0.10814226199497821, 0.14779442660971337, 0.7124060977303757, 0.5344711838186929, 0.3220640314721568, 0.2991330226534564]"
1768095270.5533752,"[0.10814226199497821, 0.14776413464374916, 0.7124060977303757, 0.5344711838186929, 0.3220943140219053, 0.2991330226534564]"
1768095270.560465,"[0.10814226199497821, 0.14773384267778494, 0.7123758151806271, 0.5344711838186929, 0.3220640314721568, 0.2991330226534564]"
1768095270.5676458,"[0.108111970029014, 0.14776413464374916, 0.7123758151806271, 0.5344409012689443, 0.3220640314721568, 0.2991027212712765]"
1768095270.574661,"[0.10814226199497821, 0.14779442660971337, 0.7123758151806271, 0.5344711838186929, 0.3220640314721568, 0.29916330520320494]"
1768095270.5814865,"[0.108111970029014, 0.14776413464374916, 0.7123758151806271, 0.5345014663684413, 0.3220640314721568, 0.2991027212712765]"
1768095270.5885544,"[0.10814226199497821, 0.14779442660971337, 0.7124060977303757, 0.5345014663684413, 0.3220640314721568, 0.2991330226534564]"
1768095270.5956898,"[0.108111970029014, 0.14776413464374916, 0.7123455326308786, 0.5344711838186929, 0.3220943140219053, 0.2991027212712765]"
1768095270.6026893,"[0.10814226199497821, 0.14776413464374916, 0.7123758151806271, 0.5344409012689443, 0.32203371125754543, 0.2991330226534564]"
1768095270.6097198,"[0.108111970029014, 0.14779442660971337, 0.7124060977303757, 0.5344409012689443, 0.3220943140219053, 0.2991027212712765]"
1768095270.616499,"[0.108111970029014, 0.14773384267778494, 0.7123455326308786, 0.5345014663684413, 0.3220943140219053, 0.2991330226534564]"
1768095270.6233792,"[0.10814226199497821, 0.14779442660971337, 0.7124060977303757, 0.5344711838186929, 0.3220640314721568, 0.2991027212712765]"
1768095270.6302934,"[0.10814226199497821, 0.14776413464374916, 0.7123758151806271, 0.5344711838186929, 0.3220640314721568, 0.2991027212712765]"
1768095270.637408,"[0.10814226199497821, 0.14779442660971337, 0.7123758151806271, 0.5344711838186929, 0.3220640314721568, 0.2991027212712765]"
1768095270.6445105,"[0.10814226199497821, 0.14779442660971337, 0.7123455326308786, 0.5344711838186929, 0.3220640314721568, 0.2991330226534564]"
1768095270.6515083,"[0.10814226199497821, 0.14779442660971337, 0.7123758151806271, 0.5344409012689443, 0.3220640314721568, 0.2991027212712765]"
1768095270.658453,"[0.108111970029014, 0.14779442660971337, 0.7123455326308786, 0.5344711838186929, 0.3220640314721568, 0.2991330226534564]"
1768095270.6655426,"[0.108111970029014, 0.14776413464374916, 0.7124060977303757, 0.5345014663684413, 0.3220943140219053, 0.2991330226534564]"
1768095270.6725385,"[0.10814226199497821, 0.14779442660971337, 0.7124060977303757, 0.5344711838186929, 0.3220943140219053, 0.2991330226534564]"
1768095270.6794615,"[0.108111970029014, 0.14779442660971337, 0.7123758151806271, 0.5344711838186929, 0.3220943140219053, 0.2991027212712765]"
1768095270.686325,"[0.108111970029014, 0.14779442660971337, 0.7123758151806271, 0.5344711838186929, 0.32203371125754543, 0.2991330226534564]"
1768095270.693625,"[0.10814226199497821, 0.14776413464374916, 0.7123758151806271, 0.5344711838186929, 0.3220640314721568, 0.2991330226534564]"
1768095270.700728,"[0.10814226199497821, 0.14779442660971337, 0.7124060977303757, 0.5344711838186929, 0.32203371125754543, 0.2991027212712765]"
1768095270.7077668,"[0.108111970029014, 0.14779442660971337, 0.7123758151806271, 0.5344711838186929, 0.3220640314721568, 0.2991027212712765]"
1768095270.7145848,"[0.108111970029014, 0.14776413464374916, 0.7123758151806271, 0.5344409012689443, 0.3220640314721568, 0.2991027212712765]"
1768095270.7215922,"[0.10814226199497821, 0.14776413464374916, 0.7124060977303757, 0.5345014663684413, 0.3220640314721568, 0.2991027212712765]"
1768095270.7284806,"[0.108111970029014, 0.14779442660971337, 0.7123455326308786, 0.5344711838186929, 0.3220640314721568, 0.2991027212712765]"
1768095270.7357364,"[0.108111970029014, 0.14776413464374916, 0.7123758151806271, 0.5345014663684413, 0.3220640314721568, 0.2991330226534564]"
1768095270.7424579,"[0.10814226199497821, 0.14776413464374916, 0.7123758151806271, 0.5345014663684413, 0.3220943140219053, 0.2991027212712765]"
1768095270.7494335,"[0.10814226199497821, 0.14776413464374916, 0.7123758151806271, 0.5344711838186929, 0.3220943140219053, 0.2991027212712765]"
1768095270.7563279,"[0.10814226199497821, 0.14779442660971337, 0.7123758151806271, 0.5344711838186929, 0.3220640314721568, 0.2991027212712765]"
1768095270.76364,"[0.108111970029014, 0.14776413464374916, 0.7123758151806271, 0.5345014663684413, 0.3220640314721568, 0.2991027212712765]"
1768095270.770326,"[0.10814226199497821, 0.14776413464374916, 0.7123455326308786, 0.5344409012689443, 0.3220640314721568, 0.2991330226534564]"
1768095270.77749,"[0.108111970029014, 0.1478247185756776, 0.7123758151806271, 0.5344711838186929, 0.3220640314721568, 0.29916330520320494]"
1768095270.78464,"[0.10814226199497821, 0.14779442660971337, 0.7123758151806271, 0.5344409012689443, 0.3220640314721568, 0.2991027212712765]"
1768095270.7916248,"[0.108111970029014, 0.1478247185756776, 0.7123758151806271, 0.5344409012689443, 0.3220640314721568, 0.2991027212712765]"
1768095270.7987816,"[0.10814226199497821, 0.14776413464374916, 0.7123455326308786, 0.5345014663684413, 0.3220640314721568, 0.2991330226534564]"
1768095270.805551,"[0.10814226199497821, 0.14776413464374916, 0.7123758151806271, 0.5344711838186929, 0.3220640314721568, 0.299072438721528]"
1768095270.812606,"[0.108111970029014, 0.14779442660971337, 0.7123758151806271, 0.5344711838186929, 0.3220943140219053, 0.29916330520320494]"
1768095270.819562,"[0.108111970029014, 0.14776413464374916, 0.7123758151806271, 0.5344711838186929, 0.3220640314721568, 0.2991027212712765]"
1768095270.8265238,"[0.10814226199497821, 0.14779442660971337, 0.7123758151806271, 0.5344711838186929, 0.3220640314721568, 0.2991027212712765]"
1768095270.8336856,"[0.10814226199497821, 0.14776413464374916, 0.7123758151806271, 0.5344711838186929, 0.3220640314721568, 0.2991027212712765]"
1768095270.8405976,"[0.108111970029014, 0.14776413464374916, 0.7123758151806271, 0.5344409012689443, 0.3220640314721568, 0.2991330226534564]"
1768095270.8474486,"[0.10814226199497821, 0.14776413464374916, 0.7123758151806271, 0.5344711838186929, 0.3220943140219053, 0.2991027212712765]"
1768095270.8542695,"[0.10814226199497821, 0.14779442660971337, 0.7123758151806271, 0.5344711838186929, 0.3220640314721568, 0.2991330226534564]"
1768095270.8615873,"[0.10817255396094244, 0.14776413464374916, 0.7123455326308786, 0.5344711838186929, 0.3220640314721568, 0.2991330226534564]"
1768095270.8686254,"[0.108111970029014, 0.14776413464374916, 0.7123758151806271, 0.5344711838186929, 0.3220640314721568, 0.2991027212712765]"
1768095270.8756099,"[0.10814226199497821, 0.14779442660971337, 0.7124363802801241, 0.5345014663684413, 0.3220943140219053, 0.2991330226534564]"
1768095270.8825626,"[0.10814226199497821, 0.14773384267778494, 0.7123455326308786, 0.5344711838186929, 0.3220943140219053, 0.2991027212712765]"
1768095270.8895402,"[0.10814226199497821, 0.14776413464374916, 0.7124060977303757, 0.5344105810543329, 0.32203371125754543, 0.2991330226534564]"
1768095270.896535,"[0.10814226199497821, 0.14779442660971337, 0.7123455326308786, 0.5345014663684413, 0.3220640314721568, 0.2991330226534564]"
1768095270.9033504,"[0.108111970029014, 0.14779442660971337, 0.7123758151806271, 0.5344409012689443, 0.3220943140219053, 0.2991330226534564]"
1768095270.9105074,"[0.10814226199497821, 0.14776413464374916, 0.7124060977303757, 0.5344711838186929, 0.3220640314721568, 0.2991027212712765]"
1768095270.9173229,"[0.108111970029014, 0.14779442660971337, 0.7123758151806271, 0.5344711838186929, 0.3220943140219053, 0.2991330226534564]"
1768095270.924456,"[0.108111970029014, 0.14776413464374916, 0.7123758151806271, 0.5344711838186929, 0.32203371125754543, 0.2991330226534564]"
1768095270.9313984,"[0.108111970029014, 0.14776413464374916, 0.7123758151806271, 0.5344105810543329, 0.3220640314721568, 0.2991027212712765]"
1768095270.9387589,"[0.10814226199497821, 0.14779442660971337, 0.7124060977303757, 0.5344409012689443, 0.3220943140219053, 0.2991330226534564]"
1768095270.945405,"[0.108111970029014, 0.14776413464374916, 0.7123758151806271, 0.5344711838186929, 0.3220943140219053, 0.2991330226534564]"
1768095270.9524255,"[0.10814226199497821, 0.14776413464374916, 0.7124060977303757, 0.5344711838186929, 0.3220640314721568, 0.2991330226534564]"
1768095270.959389,"[0.10814226199497821, 0.14776413464374916, 0.7124060977303757, 0.5344409012689443, 0.3220943140219053, 0.2991330226534564]"
1768095270.9665203,"[0.10814226199497821, 0.14779442660971337, 0.7123758151806271, 0.5344711838186929, 0.3220640314721568, 0.2991027212712765]"
1768095270.973444,"[0.10814226199497821, 0.14776413464374916, 0.7124060977303757, 0.5344711838186929, 0.3220640314721568, 0.2991330226534564]"
1768095270.9804971,"[0.10814226199497821, 0.14776413464374916, 0.7123455326308786, 0.5344711838186929, 0.3220943140219053, 0.2991330226534564]"
1768095270.987484,"[0.10814226199497821, 0.1478247185756776, 0.7123758151806271, 0.5344409012689443, 0.3220640314721568, 0.2991027212712765]"
1768095270.994357,"[0.10814226199497821, 0.14776413464374916, 0.7124060977303757, 0.5344409012689443, 0.3220943140219053, 0.2991027212712765]"
1768095271.0014763,"[0.108111970029014, 0.14776413464374916, 0.7123455326308786, 0.5344711838186929, 0.3220640314721568, 0.2991330226534564]"
1768095271.0084615,"[0.10814226199497821, 0.14776413464374916, 0.7124060977303757, 0.5344711838186929, 0.32203371125754543, 0.2991027212712765]"
1768095271.0155463,"[0.10814226199497821, 0.14776413464374916, 0.7123758151806271, 0.5344711838186929, 0.3220640314721568, 0.299072438721528]"
1768095271.0225177,"[0.10814226199497821, 0.14776413464374916, 0.7124060977303757, 0.5344711838186929, 0.32203371125754543, 0.2991027212712765]"
1768095271.0295858,"[0.10814226199497821, 0.14779442660971337, 0.7123758151806271, 0.5344711838186929, 0.3220640314721568, 0.2991330226534564]"
1768095271.036523,"[0.10814226199497821, 0.14776413464374916, 0.7123758151806271, 0.5344711838186929, 0.3220640314721568, 0.2991330226534564]"
1768095271.0435932,"[0.10814226199497821, 0.14779442660971337, 0.7123758151806271, 0.5344409012689443, 0.3220640314721568, 0.2991027212712765]"
1768095271.050617,"[0.10814226199497821, 0.14776413464374916, 0.7124060977303757, 0.5344409012689443, 0.3220640314721568, 0.2991330226534564]"
1768095271.057457,"[0.108111970029014, 0.14776413464374916, 0.7123758151806271, 0.5344711838186929, 0.3220943140219053, 0.2991330226534564]"
1768095271.0642617,"[0.10814226199497821, 0.14779442660971337, 0.7123758151806271, 0.5344711838186929, 0.32203371125754543, 0.2991027212712765]"
1768095271.0714893,"[0.108111970029014, 0.14779442660971337, 0.7123758151806271, 0.5344409012689443, 0.3220640314721568, 0.2991027212712765]"
1768095271.0786216,"[0.108111970029014, 0.14773384267778494, 0.7123758151806271, 0.5344409012689443, 0.3220943140219053, 0.2991330226534564]"
1768095271.0854588,"[0.10814226199497821, 0.14776413464374916, 0.7123758151806271, 0.5344711838186929, 0.3220640314721568, 0.29916330520320494]"
1768095271.0923867,"[0.108111970029014, 0.1478247185756776, 0.7123758151806271, 0.5344409012689443, 0.3220640314721568, 0.2991027212712765]"
1768095271.0997114,"[0.10814226199497821, 0.14779442660971337, 0.7124060977303757, 0.5344409012689443, 0.3220943140219053, 0.299072438721528]"
1768095271.1065161,"[0.10814226199497821, 0.14773384267778494, 0.7123455326308786, 0.5344409012689443, 0.3220943140219053, 0.2991330226534564]"
1768095271.113286,"[0.108111970029014, 0.14776413464374916, 0.7124060977303757, 0.5344711838186929, 0.3220640314721568, 0.2991027212712765]"
1768095271.1204486,"[0.108111970029014, 0.14776413464374916, 0.7123758151806271, 0.5344105810543329, 0.3220640314721568, 0.2991330226534564]"
1768095271.12738,"[0.10814226199497821, 0.14776413464374916, 0.7124060977303757, 0.5344105810543329, 0.3220640314721568, 0.2991330226534564]"
1768095271.1342566,"[0.108111970029014, 0.14776413464374916, 0.7123758151806271, 0.5344711838186929, 0.3220640314721568, 0.2991330226534564]"
1768095271.141473,"[0.10814226199497821, 0.14776413464374916, 0.7123455326308786, 0.5344409012689443, 0.3220943140219053, 0.29916330520320494]"
1768095271.1485217,"[0.10814226199497821, 0.14776413464374916, 0.7123758151806271, 0.5344409012689443, 0.32203371125754543, 0.2991330226534564]"
1768095271.1553006,"[0.10814226199497821, 0.14776413464374916, 0.7123758151806271, 0.5344711838186929, 0.3220640314721568, 0.2991330226534564]"
1768095271.162493,"[0.10814226199497821, 0.14779442660971337, 0.7123455326308786, 0.5344409012689443, 0.3220640314721568, 0.29916330520320494]"
1768095271.1694484,"[0.108111970029014, 0.14779442660971337, 0.7123758151806271, 0.5344409012689443, 0.3220943140219053, 0.2991330226534564]"
1768095271.176562,"[0.10814226199497821, 0.14776413464374916, 0.7123758151806271, 0.5344711838186929, 0.32203371125754543, 0.2991330226534564]"
1768095271.1833987,"[0.10814226199497821, 0.14779442660971337, 0.7123758151806271, 0.5344409012689443, 0.3220640314721568, 0.2991330226534564]"
1768095271.1903684,"[0.10814226199497821, 0.14779442660971337, 0.7123758151806271, 0.5344711838186929, 0.3220943140219053, 0.29916330520320494]"
1768095271.197371,"[0.108111970029014, 0.14776413464374916, 0.7123758151806271, 0.5344409012689443, 0.3220640314721568, 0.2991027212712765]"
1768095271.204433,"[0.108111970029014, 0.14779442660971337, 0.7123758151806271, 0.5344409012689443, 0.3220943140219053, 0.2991330226534564]"
1768095271.2114947,"[0.10814226199497821, 0.14776413464374916, 0.7124060977303757, 0.5345014663684413, 0.3220943140219053, 0.2991330226534564]"
1768095271.2185276,"[0.108111970029014, 0.14776413464374916, 0.7123758151806271, 0.5344711838186929, 0.3220640314721568, 0.2991330226534564]"
1768095271.225475,"[0.108111970029014, 0.14776413464374916, 0.7124060977303757, 0.5344409012689443, 0.3220640314721568, 0.29916330520320494]"
1768095271.2323685,"[0.10808167806304977, 0.14776413464374916, 0.7123758151806271, 0.5344711838186929, 0.32203371125754543, 0.2991027212712765]"
1768095271.2393408,"[0.108111970029014, 0.14779442660971337, 0.7123758151806271, 0.5344409012689443, 0.3220640314721568, 0.2991330226534564]"
1768095271.2464054,"[0.108111970029014, 0.14779442660971337, 0.7123758151806271, 0.5344409012689443, 0.32203371125754543, 0.2991330226534564]"
1768095271.2533886,"[0.108111970029014, 0.14779442660971337, 0.7123455326308786, 0.5344409012689443, 0.3220640314721568, 0.2991027212712765]"
1768095271.260319,"[0.10814226199497821, 0.14776413464374916, 0.7123758151806271, 0.5344409012689443, 0.3220640314721568, 0.29916330520320494]"
1768095271.2675304,"[0.10814226199497821, 0.14776413464374916, 0.7123758151806271, 0.5344409012689443, 0.3220943140219053, 0.2991027212712765]"
1768095271.2744534,"[0.10814226199497821, 0.14776413464374916, 0.7123758151806271, 0.5344711838186929, 0.3220640314721568, 0.2991330226534564]"
1768095271.2813456,"[0.10814226199497821, 0.14779442660971337, 0.7124060977303757, 0.5344711838186929, 0.3220943140219053, 0.2991027212712765]"
1768095271.2885005,"[0.10814226199497821, 0.14779442660971337, 0.7123758151806271, 0.5344105810543329, 0.3220640314721568, 0.2991330226534564]"
1768095271.295431,"[0.10814226199497821, 0.14779442660971337, 0.7123758151806271, 0.5344105810543329, 0.3220943140219053, 0.2991027212712765]"
1768095271.3023129,"[0.108111970029014, 0.14779442660971337, 0.7124060977303757, 0.5344409012689443, 0.3220943140219053, 0.2991027212712765]"
1768095271.3095503,"[0.108111970029014, 0.14776413464374916, 0.7123758151806271, 0.5344409012689443, 0.3220640314721568, 0.2991330226534564]"
1768095271.3162758,"[0.10814226199497821, 0.1478247185756776, 0.7123758151806271, 0.5344711838186929, 0.3220640314721568, 0.2991330226534564]"
1768095271.3233883,"[0.10814226199497821, 0.14779442660971337, 0.7123455326308786, 0.5344409012689443, 0.3220640314721568, 0.2991027212712765]"
1768095271.3302367,"[0.10814226199497821, 0.14773384267778494, 0.7123758151806271, 0.5344409012689443, 0.3220640314721568, 0.2991027212712765]"
1768095271.3376095,"[0.10814226199497821, 0.14779442660971337, 0.7123455326308786, 0.5344711838186929, 0.3220640314721568, 0.2991330226534564]"
1768095271.344488,"[0.108111970029014, 0.14776413464374916, 0.7123758151806271, 0.5344409012689443, 0.3220640314721568, 0.2991330226534564]"
1768095271.3515372,"[0.108111970029014, 0.1477035507118207, 0.7123758151806271, 0.5344105810543329, 0.3220640314721568, 0.2991330226534564]"
1768095271.3584054,"[0.10814226199497821, 0.14779442660971337, 0.7123758151806271, 0.5344105810543329, 0.3220640314721568, 0.2991330226534564]"
1768095271.3653884,"[0.108111970029014, 0.14776413464374916, 0.7124060977303757, 0.5344711838186929, 0.3220640314721568, 0.29916330520320494]"
1768095271.3724668,"[0.108111970029014, 0.14776413464374916, 0.7124060977303757, 0.5344711838186929, 0.3220640314721568, 0.2991330226534564]"
1768095271.3793836,"[0.10814226199497821, 0.14776413464374916, 0.7123455326308786, 0.5344711838186929, 0.3220640314721568, 0.2991330226534564]"
1768095271.386432,"[0.10814226199497821, 0.14779442660971337, 0.7123758151806271, 0.5344409012689443, 0.3220640314721568, 0.2991027212712765]"
1768095271.393461,"[0.10814226199497821, 0.14779442660971337, 0.7123758151806271, 0.5344711838186929, 0.3220640314721568, 0.2991330226534564]"
1768095271.4004703,"[0.108111970029014, 0.14776413464374916, 0.7123455326308786, 0.5344711838186929, 0.3220640314721568, 0.2991330226534564]"
1768095271.4075086,"[0.108111970029014, 0.14779442660971337, 0.7124060977303757, 0.5345014663684413, 0.3220640314721568, 0.2991330226534564]"
1768095271.4144483,"[0.108111970029014, 0.14776413464374916, 0.7123758151806271, 0.5344711838186929, 0.3220640314721568, 0.2991330226534564]"
1768095271.4215035,"[0.10817255396094244, 0.14776413464374916, 0.7123758151806271, 0.5344409012689443, 0.3220640314721568, 0.29916330520320494]"
1768095271.4286134,"[0.10814226199497821, 0.14776413464374916, 0.7123758151806271, 0.5344711838186929, 0.3220640314721568, 0.2991330226534564]"
1768095271.4356017,"[0.108111970029014, 0.14776413464374916, 0.7123758151806271, 0.5344409012689443, 0.3220640314721568, 0.2991027212712765]"
1768095271.4426107,"[0.10814226199497821, 0.14779442660971337, 0.7123758151806271, 0.5344711838186929, 0.3220943140219053, 0.2991330226534564]"
1768095271.4495628,"[0.108111970029014, 0.14776413464374916, 0.7123758151806271, 0.5344409012689443, 0.3220640314721568, 0.2991027212712765]"
1768095271.4567487,"[0.10814226199497821, 0.14779442660971337, 0.7124060977303757, 0.5344711838186929, 0.3220640314721568, 0.29916330520320494]"
1768095271.463668,"[0.10814226199497821, 0.14776413464374916, 0.7124363802801241, 0.5344711838186929, 0.32203371125754543, 0.2991330226534564]"
1768095271.470597,"[0.10814226199497821, 0.14776413464374916, 0.7123455326308786, 0.5344711838186929, 0.3220640314721568, 0.2991330226534564]"
1768095271.4778016,"[0.10814226199497821, 0.14773384267778494, 0.7123758151806271, 0.5344711838186929, 0.3220943140219053, 0.2991330226534564]"
1768095271.484447,"[0.108111970029014, 0.14779442660971337, 0.7123758151806271, 0.5344409012689443, 0.3220943140219053, 0.2991027212712765]"
1768095271.4915829,"[0.10814226199497821, 0.14776413464374916, 0.7123758151806271, 0.5344711838186929, 0.3220640314721568, 0.2991330226534564]"
1768095271.4986327,"[0.10814226199497821, 0.14779442660971337, 0.7124060977303757, 0.5344711838186929, 0.32203371125754543, 0.2991330226534564]"
1768095271.5058677,"[0.108111970029014, 0.14779442660971337, 0.7124060977303757, 0.5344409012689443, 0.32203371125754543, 0.2991330226534564]"
1768095271.5125468,"[0.108111970029014, 0.14776413464374916, 0.7123758151806271, 0.5344711838186929, 0.3220640314721568, 0.2991330226534564]"
1768095271.5196013,"[0.108111970029014, 0.14776413464374916, 0.7123758151806271, 0.5344711838186929, 0.32203371125754543, 0.2991330226534564]"
1768095271.5264943,"[0.10814226199497821, 0.14776413464374916, 0.7124060977303757, 0.5345014663684413, 0.3220640314721568, 0.2991027212712765]"
1768095271.5336344,"[0.10814226199497821, 0.14779442660971337, 0.7123455326308786, 0.5344711838186929, 0.3220943140219053, 0.2991027212712765]"
1768095271.540531,"[0.10814226199497821, 0.14779442660971337, 0.7124060977303757, 0.5344711838186929, 0.32203371125754543, 0.299072438721528]"
1768095271.5477138,"[0.108111970029014, 0.14776413464374916, 0.7123758151806271, 0.5344409012689443, 0.3220943140219053, 0.29916330520320494]"
1768095271.55462,"[0.10814226199497821, 0.14776413464374916, 0.7123758151806271, 0.5344711838186929, 0.3220640314721568, 0.2991027212712765]"
1768095271.5615237,"[0.108111970029014, 0.14779442660971337, 0.7123455326308786, 0.5344409012689443, 0.3220943140219053, 0.2991027212712765]"
1768095271.5687127,"[0.10814226199497821, 0.14779442660971337, 0.7123758151806271, 0.5344105810543329, 0.32203371125754543, 0.2991330226534564]"
1768095271.5757473,"[0.10814226199497821, 0.14776413464374916, 0.7123758151806271, 0.5344409012689443, 0.3220640314721568, 0.2991330226534564]"
1768095271.5824208,"[0.10808167806304977, 0.14776413464374916, 0.7123758151806271, 0.5344711838186929, 0.3220943140219053, 0.2991330226534564]"
1768095271.5895424,"[0.10817255396094244, 0.14779442660971337, 0.7123758151806271, 0.5344711838186929, 0.3220640314721568, 0.2991027212712765]"
1768095271.5965037,"[0.108111970029014, 0.14776413464374916, 0.7124060977303757, 0.5344711838186929, 0.3220640314721568, 0.2991330226534564]"
1768095271.6035867,"[0.10814226199497821, 0.14779442660971337, 0.7124060977303757, 0.5344711838186929, 0.3220943140219053, 0.2991027212712765]"
1768095271.6106994,"[0.108111970029014, 0.1478247185756776, 0.7124060977303757, 0.5344711838186929, 0.3220640314721568, 0.2991330226534564]"
1768095271.6175,"[0.10814226199497821, 0.14776413464374916, 0.7124060977303757, 0.5344711838186929, 0.3220943140219053, 0.2991027212712765]"
1768095271.6243901,"[0.10814226199497821, 0.14779442660971337, 0.7124060977303757, 0.5344711838186929, 0.3220640314721568, 0.2991330226534564]"
1768095271.6315296,"[0.10814226199497821, 0.14779442660971337, 0.7124060977303757, 0.5344711838186929, 0.3220640314721568, 0.299072438721528]"
1768095271.6387188,"[0.10814226199497821, 0.14779442660971337, 0.7123758151806271, 0.5344711838186929, 0.3220640314721568, 0.2991330226534564]"
1768095271.6456347,"[0.10814226199497821, 0.14776413464374916, 0.7123758151806271, 0.5344711838186929, 0.3220640314721568, 0.2991330226534564]"
1768095271.6524203,"[0.10814226199497821, 0.14779442660971337, 0.7124060977303757, 0.5344711838186929, 0.3220943140219053, 0.2991330226534564]"
1768095271.6595495,"[0.10814226199497821, 0.14773384267778494, 0.7123758151806271, 0.5344711838186929, 0.3220640314721568, 0.2991027212712765]"
1768095271.6666715,"[0.10814226199497821, 0.14779442660971337, 0.7123758151806271, 0.5345014663684413, 0.3220640314721568, 0.2991027212712765]"
1768095271.6734533,"[0.10814226199497821, 0.1478247185756776, 0.7124060977303757, 0.5344711838186929, 0.3220640314721568, 0.2991330226534564]"
1768095271.6805315,"[0.10814226199497821, 0.14776413464374916, 0.7123758151806271, 0.5344409012689443, 0.3220640314721568, 0.29916330520320494]"
1768095271.6873314,"[0.10814226199497821, 0.14773384267778494, 0.7123758151806271, 0.5344711838186929, 0.3220943140219053, 0.2991027212712765]"
1768095271.6945126,"[0.108111970029014, 0.14773384267778494, 0.7123758151806271, 0.5344409012689443, 0.3220943140219053, 0.2991330226534564]"
1768095271.7015755,"[0.10814226199497821, 0.14776413464374916, 0.7123758151806271, 0.5344711838186929, 0.3220943140219053, 0.2991027212712765]"
1768095271.708649,"[0.108111970029014, 0.14776413464374916, 0.7124060977303757, 0.5344409012689443, 0.32203371125754543, 0.2991027212712765]"
1768095271.7154367,"[0.10814226199497821, 0.14773384267778494, 0.7123758151806271, 0.5344409012689443, 0.3220640314721568, 0.2991330226534564]"
1768095271.7225864,"[0.108111970029014, 0.14776413464374916, 0.7123758151806271, 0.5344711838186929, 0.3220640314721568, 0.2991330226534564]"
1768095271.7293794,"[0.10814226199497821, 0.14776413464374916, 0.7123758151806271, 0.5344409012689443, 0.3220640314721568, 0.2991027212712765]"
1768095271.7366412,"[0.10814226199497821, 0.14773384267778494, 0.7123758151806271, 0.5344711838186929, 0.3220943140219053, 0.2991330226534564]"
1768095271.7436717,"[0.10814226199497821, 0.14779442660971337, 0.7123758151806271, 0.5344105810543329, 0.3220640314721568, 0.2991330226534564]"
1768095271.7503722,"[0.10814226199497821, 0.14779442660971337, 0.7123758151806271, 0.5344711838186929, 0.3220943140219053, 0.2991330226534564]"
1768095271.757591,"[0.108111970029014, 0.14779442660971337, 0.7123455326308786, 0.5344409012689443, 0.3220640314721568, 0.2991330226534564]"
1768095271.764513,"[0.10814226199497821, 0.14776413464374916, 0.7123758151806271, 0.5344711838186929, 0.3220640314721568, 0.2991027212712765]"
1768095271.771599,"[0.10814226199497821, 0.14776413464374916, 0.7123758151806271, 0.5345014663684413, 0.3220640314721568, 0.2991330226534564]"
1768095271.778465,"[0.10814226199497821, 0.14773384267778494, 0.7123758151806271, 0.5345014663684413, 0.3220943140219053, 0.2991330226534564]"
1768095271.7855532,"[0.10814226199497821, 0.14779442660971337, 0.7124060977303757, 0.5344409012689443, 0.3220640314721568, 0.2991330226534564]"
1768095271.792535,"[0.10814226199497821, 0.14776413464374916, 0.7123455326308786, 0.5344409012689443, 0.3220943140219053, 0.2991027212712765]"
1768095271.7997282,"[0.10814226199497821, 0.14773384267778494, 0.7123758151806271, 0.5344105810543329, 0.3220640314721568, 0.2991330226534564]"
1768095271.8064651,"[0.108111970029014, 0.14773384267778494, 0.7123455326308786, 0.5344409012689443, 0.3220943140219053, 0.2991027212712765]"
1768095271.813511,"[0.10814226199497821, 0.14779442660971337, 0.7123758151806271, 0.5344711838186929, 0.3220943140219053, 0.2991027212712765]"
1768095271.820668,"[0.10814226199497821, 0.14779442660971337, 0.7123758151806271, 0.5344711838186929, 0.3220943140219053, 0.2991330226534564]"
1768095271.827517,"[0.10814226199497821, 0.14779442660971337, 0.7123758151806271, 0.5344711838186929, 0.3220943140219053, 0.2991330226534564]"
1768095271.8345695,"[0.10814226199497821, 0.14779442660971337, 0.7123758151806271, 0.5344711838186929, 0.32203371125754543, 0.2991027212712765]"
1768095271.8415067,"[0.10814226199497821, 0.14776413464374916, 0.7123758151806271, 0.5345014663684413, 0.3220640314721568, 0.2991027212712765]"
1768095271.8486643,"[0.10814226199497821, 0.14776413464374916, 0.7123758151806271, 0.5344711838186929, 0.3220640314721568, 0.2991330226534564]"
1768095271.8555672,"[0.10814226199497821, 0.14779442660971337, 0.7123758151806271, 0.5344711838186929, 0.3220640314721568, 0.2991330226534564]"
1768095271.8626559,"[0.108111970029014, 0.14776413464374916, 0.7123455326308786, 0.5344711838186929, 0.3220640314721568, 0.2991330226534564]"
1768095271.8696384,"[0.10814226199497821, 0.14773384267778494, 0.7123758151806271, 0.5344409012689443, 0.3220943140219053, 0.2991330226534564]"
1768095271.8766775,"[0.108111970029014, 0.14776413464374916, 0.7123758151806271, 0.5344409012689443, 0.3220640314721568, 0.2991330226534564]"
1768095271.8836384,"[0.108111970029014, 0.14776413464374916, 0.7123455326308786, 0.5344711838186929, 0.3220640314721568, 0.2991330226534564]"
1768095271.8903675,"[0.108111970029014, 0.14773384267778494, 0.7124060977303757, 0.5344711838186929, 0.3220943140219053, 0.2991330226534564]"
